"(PDH-CSV 4.0) (","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Database Cache Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Connection Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Free Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Optimizer Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\SQL Cache Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Stolen Server Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Total Server Memory (KB)","\\YUUSUKE-VAIO\Memory\Page Faults/sec","\\YUUSUKE-VAIO\Memory\Available Bytes","\\YUUSUKE-VAIO\Memory\Committed Bytes","\\YUUSUKE-VAIO\Memory\Commit Limit","\\YUUSUKE-VAIO\Memory\Write Copies/sec","\\YUUSUKE-VAIO\Memory\Transition Faults/sec","\\YUUSUKE-VAIO\Memory\Cache Faults/sec","\\YUUSUKE-VAIO\Memory\Demand Zero Faults/sec","\\YUUSUKE-VAIO\Memory\Pages/sec","\\YUUSUKE-VAIO\Memory\Pages Input/sec","\\YUUSUKE-VAIO\Memory\Page Reads/sec","\\YUUSUKE-VAIO\Memory\Pages Output/sec","\\YUUSUKE-VAIO\Memory\Pool Paged Bytes","\\YUUSUKE-VAIO\Memory\Pool Nonpaged Bytes","\\YUUSUKE-VAIO\Memory\Page Writes/sec","\\YUUSUKE-VAIO\Memory\Pool Paged Allocs","\\YUUSUKE-VAIO\Memory\Pool Nonpaged Allocs","\\YUUSUKE-VAIO\Memory\Free System Page Table Entries","\\YUUSUKE-VAIO\Memory\Cache Bytes","\\YUUSUKE-VAIO\Memory\Cache Bytes Peak","\\YUUSUKE-VAIO\Memory\Pool Paged Resident Bytes","\\YUUSUKE-VAIO\Memory\System Code Total Bytes","\\YUUSUKE-VAIO\Memory\System Code Resident Bytes","\\YUUSUKE-VAIO\Memory\System Driver Total Bytes","\\YUUSUKE-VAIO\Memory\System Driver Resident Bytes","\\YUUSUKE-VAIO\Memory\System Cache Resident Bytes","\\YUUSUKE-VAIO\Memory\% Committed Bytes In Use","\\YUUSUKE-VAIO\Memory\Available KBytes","\\YUUSUKE-VAIO\Memory\Available MBytes","\\YUUSUKE-VAIO\Memory\Transition Pages RePurposed/sec","\\YUUSUKE-VAIO\Memory\Free & Zero Page List Bytes","\\YUUSUKE-VAIO\Memory\Modified Page List Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Reserve Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Normal Priority Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Core Bytes","\\YUUSUKE-VAIO\Memory\Long-Term Average Standby Cache Lifetime (s)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Target Server Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Temporary Tables & Table Variables)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Temporary Tables & Table Variables)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Temporary Tables & Table Variables)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Temporary Tables & Table Variables)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Extended Stored Procedures)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Extended Stored Procedures)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Extended Stored Procedures)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Extended Stored Procedures)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Bound Trees)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Bound Trees)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Bound Trees)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Bound Trees)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(SQL Plans)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(SQL Plans)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(SQL Plans)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(SQL Plans)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Object Plans)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Object Plans)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Object Plans)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Object Plans)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Buffer cache hit ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Lazy writes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy","\\YUUSUKE-VAIO\Memory\Available MBytes","\\YUUSUKE-VAIO\Memory\Page Reads/sec","\\YUUSUKE-VAIO\Memory\Page Writes/sec","\\YUUSUKE-VAIO\Memory\Page Faults/sec","\\YUUSUKE-VAIO\Memory\System Cache Resident Bytes","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Lazy writes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Latches\Total Latch Wait Time (ms)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Granted Workspace Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Reserved Server Memory (KB)"
"11/28/2016 23:06:30.424","696808","1352","33760","15728","1016","1712","318000","1048568","1043.8311181303438","731447296","7198183424","10651525120","11.100330917078768","217.70649014847277","139.40415584151174","640.11908288487564","113.70338966413117","113.70338966413117","9.400280236084722","0","387002368","219836416","0","256753","229026","12274539","125849600","251469824","184369152","0","0","20398080","27820032","125849600","67.578899198990953","714304","697","0","201895936","5496832","24506368","340713472","164331520","1041","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.475409836065566","1958","45","6","93.874643874643866","451","12","0","89.06468124709167","3073","137","6","99.998954954749536","3.1000924182832592","10","697","9.400280236084722","0","1043.8311181303438","125849600","3.1000924182832592","10","979.52920119627504","0","0"
"11/28/2016 23:06:40.426","697672","1352","33072","15728","1016","1712","317824","1048568","3188.4794701505366","720936960","7209316352","10651525120","12.996247918717305","333.60368695968958","178.64842331344479","2657.4327859641799","164.35255060285576","164.35255060285576","4.8985857539780611","0","392474624","219910144","0","256432","229108","12275067","124719104","251469824","189861888","0","0","20398080","27820032","124719104","67.683418766607574","704040","687","0","189149184","5656576","25501696","341958656","164327424","1036","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.503267973856211","1958","45","6","93.874643874643866","451","12","0","89.074848907484892","3073","137","6","99.999066883896091","2.1993650323983132","12","687","4.8985857539780611","0","3188.4794701505366","124719104","2.1993650323983132","12","827.16119445743834","0","0"
"11/28/2016 23:06:50.418","698520","1352","32680","15728","1016","1712","317368","1048568","1843.8574027155728","725004288","7198412800","10651525120","18.615723655490232","451.48134091352921","7.7065092552298271","1361.3498557095597","13.311243259033338","13.311243259033338","1.6013525725152886","0","392478720","219795456","0","256609","228910","12275437","124956672","251469824","189861888","0","0","20398080","27820032","124956672","67.58105265586606","708012","691","0","192311296","5738496","25702400","342667264","164323328","1028","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.530944625407159","1958","45","6","93.892045454545453","451","12","0","89.095127610208806","3073","137","6","99.998807939914869","1.8015216440796997","9","691","1.6013525725152886","0","1843.8574027155728","124956672","1.8015216440796997","9","990.13631249335947","0","0"
"11/28/2016 23:07:00.429","698640","1352","32664","15728","1016","1712","317264","1048568","1072.0542266186512","725549056","7196708864","10651525120","13.685373560077824","269.91152817029405","52.443949774020858","737.71156015456006","39.357935639931846","39.357935639931846","29.168825398122078","0","392466432","219750400","0","256511","228432","12275442","123817984","251469824","189841408","0","0","20398080","27820032","123817984","67.565055547650999","708544","691","0","189980672","5840896","26542080","344756224","164270080","1029","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.558441558441558","1958","45","6","93.892045454545453","451","12","0","89.105238757533613","3073","137","6","99.998098554055986","3.2964768429384539","10","691","29.168825398122078","0","1072.0542266186512","123817984","3.2964768429384539","10","756.29170236021321","0","0"
"11/28/2016 23:07:10.420","697192","1368","33312","15728","1016","1712","318064","1048568","2411.4272050628801","725901312","7194664960","10651525120","11.309507519386797","207.17416429319175","2.0016827467941232","2194.8451318597563","9.8082454592912036","9.8082454592912036","2.1017668841338293","0","392462336","219758592","0","256458","228390","12275033","123011072","251469824","189837312","0","0","20398080","27820032","123011072","67.545866708710349","708888","692","0","189464576","6082560","27586560","344580096","164270080","1032","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.585760517799358","1958","45","6","93.892045454545453","451","12","0","89.115331171838818","3073","137","6","99.998644632259698","1.8015144721147109","9","692","2.1017668841338293","0","2411.4272050628801","123011072","1.8015144721147109","9","942.89265787737179","0","0"
"11/28/2016 23:07:20.419","698144","1352","33152","15728","1016","1712","317272","1048568","3501.6324276956793","701833216","7203254272","10651525120","21.60328480712538","595.59056030755391","14.902265908618897","2588.1935381425492","19.90302628063866","19.90302628063866","2.7004106008906725","0","392462336","219795456","0","257034","229987","12275097","123379712","251469824","189829120","0","0","20398080","27820032","123379712","67.626505977765561","685384","669","0","163938304","6184960","26873856","346771456","164249600","1034","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.612903225806448","1958","45","6","93.892045454545453","451","12","0","89.125404905136506","3073","137","6","99.998889582899579","4.5006843348177874","8","669","2.7004106008906725","0","3501.6324276956793","123379712","4.5006843348177874","8","855.73011486002201","0","0"
"11/28/2016 23:07:30.418","698072","1352","33184","15728","1016","1712","317312","1048568","2668.9550213457328","700375040","7202197504","10651525120","20.201173348015512","278.01614805684716","28.601661274913052","2294.1332505122568","5.9003427105589861","5.9003427105589861","1.5000871298031322","0","392454144","219779072","0","256964","229262","12275229","123379712","251469824","189816832","0","0","20398080","27820032","123379712","67.61658469430526","683960","667","0","161083392","8441856","29499392","345477120","164315136","1010","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.639871382636656","1958","45","6","93.892045454545453","451","12","0","89.135460009246415","3073","137","6","99.998236781566277","0.80004646922833711","10","667","1.5000871298031322","0","2668.9550213457328","123379712","0.80004646922833711","10","823.54783426191955","0","0"
"11/28/2016 23:07:40.421","697408","1352","33424","15728","1016","1712","317736","1048568","1244.3255915885391","700272640","7201886208","10651525120","11.097552680887661","230.94906930495944","8.5981038788859365","1000.2794105610906","4.5989857956831752","4.5989857956831752","3.8991401311226919","0","392454144","219754496","0","256908","229348","12274809","123457536","251469824","189796352","0","0","20398080","27820032","123457536","67.613662145689048","683860","667","0","161619968","8093696","29990912","344350720","164311040","1001","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.666666666666657","1958","45","6","93.892045454545453","451","12","0","89.145496535796767","3073","137","6","99.998543059865668","1.9995590416013804","8","667","3.8991401311226919","0","1244.3255915885391","123457536","1.9995590416013804","8","1025.0739426769476","0","0"
"11/28/2016 23:07:50.414","697448","1352","33672","15728","1016","1712","317448","1048568","1460.0166525640204","700846080","7200309248","10651525120","11.307099015813467","199.52526935869074","2.4015077555710018","1256.1886818099315","1.0006282314879176","1.0006282314879176","1.0006282314879176","0","392454144","219697152","0","256796","229278","12275168","123518976","251469824","189796352","0","0","20398080","27820032","123518976","67.598857129672723","684420","668","0","161906688","8224768","30302208","344326144","164311040","1002","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.693290734824288","1958","45","6","93.90934844192634","451","12","0","89.165514061779632","3073","137","6","99.995593857318738","3.1019475176125439","9","668","1.0006282314879176","0","1460.0166525640204","123518976","3.1019475176125439","9","894.86182741964456","0","0"
"11/28/2016 23:08:00.423","698408","1352","33304","15728","1016","1712","316856","1048568","1243.565007572455","698208256","7200985088","10651525120","12.079261934355547","237.19277980189074","8.6850891594126658","971.73169974394125","2.4957152756932945","2.4957152756932945","0.99828611027731784","0","392454144","219693056","0","257271","229362","12275235","123797504","251469824","189800448","0","0","20398080","27820032","123797504","67.60520213653686","681844","665","0","160268288","8028160","29790208","343830528","164319232","1002","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.719745222929944","1955","45","5","93.90934844192634","451","12","0","89.175495163519116","3070","137","5","99.997124058528613","0.49914305513865892","9","665","0.99828611027731784","0","1243.565007572455","123797504","0.49914305513865892","9","1696.1879299721909","0","0"
"11/28/2016 23:08:10.428","698048","1352","33384","15728","1016","1712","317136","1048568","987.05935638217716","695341056","7201673216","10651525120","13.104771023215283","370.63493619093606","78.628626139291697","531.99368169052582","68.024765616690019","68.024765616690019","62.622798935364635","0","392470528","219676672","0","257296","229478","12275231","123592704","251469824","189808640","0","0","20398080","27820032","123592704","67.611662507162166","679044","663","0","155287552","6631424","32501760","343281664","164270080","1000","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.746031746031747","1952","45","4","93.90934844192634","451","12","0","89.185457892314773","3067","137","4","99.141414141414145","4.1014932210063098","8","663","62.622798935364635","0","987.05935638217716","123592704","4.1014932210063098","8","891.22446599866385","0","0"
"11/28/2016 23:08:20.426","699208","1352","32784","15728","1016","1712","316576","1048568","3629.0631736293085","695435264","7200575488","10651525120","11.301442391559055","383.74897749037251","2.7003446422309247","3217.8106858939914","4.5005744037182076","4.5005744037182076","1.7002169969602119","0","392470528","219660288","0","257312","229393","12274701","123666432","251469824","189804544","0","0","20398080","27820032","123666432","67.601356677831319","679136","663","0","155267072","6754304","32649216","343257088","164261888","998","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.77215189873418","1952","45","4","93.90934844192634","451","12","0","89.195402298850581","3067","137","4","99.125491910800179","0.80010211621657024","10","663","1.7002169969602119","0","3629.0631736293085","123666432","0.80010211621657024","10","1389.5773503391283","0","0"
"11/28/2016 23:08:30.423","698936","1352","33104","15728","1016","1712","316528","1048568","4399.6823649877952","696086528","7199178752","10651525120","11.103488677753798","537.86899657911863","1.600502872469016","3854.6111054825665","2.4007543087035237","2.4007543087035237","0.90028286576382144","0","392470528","219643904","0","257457","229330","12274422","123543552","251469824","189804544","0","0","20398080","27820032","123543552","67.588243663645414","679772","663","0","154316800","9695232","33136640","344342528","164290560","994","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.798107255520506","1952","45","4","93.90934844192634","451","12","0","89.20532843362426","3067","137","4","99.465020576131693","0","10","663","0.90028286576382144","0","4399.6823649877952","123543552","0","10","1030.2236927223996","0","0"
"11/28/2016 23:08:40.414","699784","1352","32712","15728","1016","1712","316072","1048568","2383.7393613352556","856117248","7209795584","10651525120","12.812574042618323","359.25256436685282","10.310118174919431","2001.864595924405","40.840079760845903","4.5044205618580042","1.6015717553272903","36.335659198987898","392478720","221409280","2.9028488065307139","257604","230255","12275083","123670528","251469824","189829120","0","0","20398080","27820032","123670528","67.687917953293052","836052","816","0","312688640","638976","35176448","343941120","164311040","999","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.823899371069189","1952","45","4","93.90934844192634","451","12","0","89.215236346948146","3067","137","4","99.349804941482446","0","10","816","1.6015717553272903","2.9028488065307139","2383.7393613352556","123670528","0","10","718.50512873370565","0","0"
"11/28/2016 23:08:50.428","698760","1352","32760","15728","1016","1712","317048","1048568","2381.2298260745829","855674880","7204589568","10651525120","18.472304504520203","449.52602637486461","10.683981524236009","1906.1421242772469","1.9970058923805625","1.9970058923805625","1.2980538300473656","0","392478720","221409280","0","257509","230044","12275207","123822080","251469824","189829120","0","0","20398080","27820032","123822080","67.639042173145626","835620","816","0","312078336","880640","35356672","343928832","164311040","1175","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.849529780564268","1952","45","4","93.926553672316388","451","12","0","89.234997709573989","3067","137","4","99.483306836248005","0","8","816","1.2980538300473656","0","2381.2298260745829","123822080","0","8","764.25415501404132","0","0"
"11/28/2016 23:09:00.425","698728","1352","32768","15728","1016","1712","317072","1048568","1760.0342222875429","860057600","7197331456","10651525120","11.704217574607394","207.77487096119282","10.20367685991414","1527.0502673195033","1.1003965241083875","1.1003965241083875","1.1003965241083875","0","386969600","221331456","0","255928","229764","12274712","124039168","251469824","184324096","0","0","20398080","27820032","124039168","67.570900644883423","839900","820","0","316682240","1056768","35315712","343748608","164311040","1237","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.875","1952","45","4","93.926553672316388","451","12","0","89.244851258581235","3067","137","4","99.425994259942598","0.10003604764621706","9","820","1.1003965241083875","0","1760.0342222875429","124039168","0.10003604764621706","9","744.06812239256249","0","0"
"11/28/2016 23:09:10.424","698232","1352","33552","15728","1016","1712","316784","1048568","7109.7551069496103","836866048","7206547456","10651525120","13.301599814659063","5478.458907123264","341.14102983309823","1068.3284903773542","308.33708442551796","308.33708442551796","292.23514780777282","0","386985984","221278208","0","255950","229769","12275175","124354560","251469824","184348672","0","0","20398080","27820032","124354560","67.657423465758114","817252","798","0","283373568","1581056","45023232","344223744","164237312","1235","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.782945736434101","1952","45","4","93.926553672316388","451","12","0","89.223744292237441","3067","137","4","100","0","15","798","292.23514780777282","0","7109.7551069496103","124354560","0","15","367.84424149109799","0","0"
"11/28/2016 23:09:20.426","699824","1352","28688","15728","1016","1712","317160","1045672","2980.949033915786","861986816","7047495680","10651525120","13.096700655430391","1003.5471845741242","19.994962832718155","1539.9120625617888","39.390076780454763","39.390076780454763","14.896247310375026","0","386453504","220598272","0","254378","226743","12275418","123047936","251469824","183861248","0","0","20398080","27549696","123047936","66.164193395809221","841784","822","0","286355456","1929216","46624768","363233280","165773312","1189","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.692307692307693","1958","45","6","93.926553672316388","451","12","0","89.202733485193619","3073","137","6","99.993067510889787","0","26","822","14.896247310375026","0","2980.949033915786","123047936","0","26","143.46385832475278","0","0"
"11/28/2016 23:09:30.427","699264","1352","30760","15728","1016","1712","317728","1047752","1593.5637511911268","873238528","7046946816","10651525120","11.299033938921838","658.94366068579575","41.096486273423679","847.02757961599025","1148.1018379354032","1148.1018379354032","116.59003161754747","0","387608576","220610560","0","255185","227073","12275534","123736064","251469824","184954880","0","0","20398080","27549696","123736064","66.159040481143791","852772","832","0","279625728","4247552","55676928","372256768","165679104","1228","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.717791411042953","1958","45","6","93.926553672316388","451","12","0","89.212562585343647","3073","137","6","100","0","35","832","116.59003161754747","0","1593.5637511911268","123736064","0","35","0","0","0"
"11/28/2016 23:09:40.422","697376","1352","33520","15728","1016","1712","317672","1048568","1957.1460314106087","859717632","7054778368","10651525120","27.314598771795723","676.56160034755555","150.680533883972","1058.5657692512775","407.31769816842632","407.31769816842632","36.419465029060966","0","393097216","220532736","0","255486","227111","12274863","125145088","251469824","190455808","0","0","20398080","27549696","125145088","66.23256565159376","839568","819","0","256757760","4194304","66940928","370343936","165675008","1260","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.743119266055047","1958","45","6","93.926553672316388","451","12","0","89.222373806275584","3073","137","6","99.998202128679651","22.411978479422132","1","819","36.419465029060966","0","1957.1460314106087","125145088","22.411978479422132","1","694.27106548531322","0","0"
"11/28/2016 23:09:50.423","698040","1376","32768","15728","1016","1712","317760","1048568","619.12145880920843","859328512","7055269888","10651525120","0.39994926279664628","38.895065806973854","1.0998604726907772","563.52851128047462","4.8993784692589175","4.8993784692589175","1.8997589982840699","0","393097216","220536832","0","255655","227272","12275169","125165568","251469824","190455808","0","0","20398080","27549696","125165568","66.237180202040406","839188","819","0","256561152","4337664","66813952","370278400","165675008","1251","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.768292682926827","1958","45","6","93.943661971830977","451","12","0","89.241942805265552","3073","137","6","99.998765696592358","20.197437771230639","5","819","1.8997589982840699","0","619.12145880920843","125165568","20.197437771230639","5","1117.558227569529","0","0"
"11/28/2016 23:10:00.427","697944","1376","33432","15728","1016","1712","317192","1048568","859.93539601635439","859402240","7054188544","10651525120","11.29521094383913","199.5154074681673","3.4985166640209697","647.62541331976752","12.394744752531436","12.394744752531436","1.3994066656083879","0","393101312","220577792","0","255662","226962","12275505","125247488","251469824","190459904","0","0","20398080","27549696","125247488","66.227028191057769","839260","819","0","256679936","4435968","66637824","370405376","165679104","1248","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.793313069908805","1958","45","6","93.943661971830977","451","12","0","89.251700680272108","3073","137","6","99.998146746195957","4.6980080916853018","9","819","1.3994066656083879","0","859.93539601635439","125247488","4.6980080916853018","9","744.9841341985225","0","0"
"11/28/2016 23:10:10.425","697336","1376","32776","15728","1016","1712","318456","1048568","951.19800800867472","855916544","7058685952","10651525120","11.202331955517515","200.64176698900121","7.701603219418292","717.44934925827795","41.808703191127869","41.808703191127869","6.8014158301356344","0","393101312","220499968","0","255596","226640","12275151","125235200","251469824","190480384","0","0","20398080","27549696","125235200","66.269251327644625","835856","816","0","252846080","4521984","67112960","370278400","165679104","1247","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.818181818181827","1958","45","6","93.943661971830977","451","12","0","89.261440869959216","3073","137","6","99.998699836179355","2.6005413468165659","10","816","6.8014158301356344","0","951.19800800867472","125235200","2.6005413468165659","10","791.16469435842453","0","0"
"11/28/2016 23:10:20.425","697984","1376","32976","15728","1016","1712","317608","1048568","1050.6395895119415","851992576","7057281024","10651525120","11.300425815234092","337.81272923770592","2.0000753655281582","636.92400015244198","2.9001092800158292","2.9001092800158292","2.200082902080974","0","393084928","220495872","0","255662","226601","12275178","124215296","251469824","190443520","0","0","20398080","27549696","124215296","66.256061404284608","832024","812","0","253505536","4071424","62734336","370020352","165732352","1246","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.842900302114799","1958","45","6","93.943661971830977","451","12","0","89.27116342236306","3073","137","6","99.997853675521057","4.5001695724383559","8","812","2.200082902080974","0","1050.6395895119415","124215296","4.5001695724383559","8","846.13188338668726","0","0"
"11/28/2016 23:10:30.428","696784","1376","34144","15728","1016","1712","317640","1048568","1589.2418685078351","828637184","7058886656","10651525120","13.095400979653189","405.8574654762744","14.594874374269967","735.04185804114422","28.090134925820962","28.090134925820962","12.195716942883124","0","392941568","220467200","0","255585","226474","12275017","123928576","251469824","190300160","0","0","20398080","27635712","123928576","66.27113560241034","809216","790","0","227057664","3969024","66125824","369774592","165679104","1227","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.867469879518069","1958","45","6","93.943661971830977","451","12","0","89.280868385345997","3073","137","6","99.999485721044806","0.29989467892335547","8","790","12.195716942883124","0","1589.2418685078351","123928576","0.29989467892335547","8","633.37756188612673","0","0"
"11/28/2016 23:10:40.422","697592","1376","33664","15728","1016","1712","317312","1048568","1292.7778955353131","826585088","7055245312","10651525120","20.914202350559673","519.65288424141806","27.618755257198423","719.28845213312411","9.7065915215516192","9.7065915215516192","2.0013590766085811","0","392945664","220479488","0","255804","226346","12275553","123797504","251469824","190140416","0","0","20398080","27635712","123797504","66.23694947451807","807212","788","0","225234944","4354048","66269184","369410048","165670912","1208","1048576","83.769633507853399","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.891891891891902","1958","45","6","93.943661971830977","451","12","0","89.290555806597382","3073","137","6","99.998938237261498","0.30020386149128719","8","788","2.0013590766085811","0","1292.7778955353131","123797504","0.30020386149128719","8","844.97380214414295","0","0"
"11/28/2016 23:10:50.428","697472","1400","32976","15728","1016","1712","318120","1048568","1000.23659154385","822095872","7063232512","10651525120","14.990057821118741","245.0374785158877","5.1965533779878301","707.63066287561207","2.198541813764082","2.198541813764082","1.1992046256894993","0","392945664","220553216","0","255858","226317","12275445","123822080","251469824","189739008","0","0","20398080","27635712","123822080","66.311935919276138","802828","784","0","220835840","5226496","66404352","369184768","165670912","1205","1048576","83.854166666666657","4","7","1","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.916167664670652","1958","45","6","93.986013986013987","454","12","1","89.329131022062143","3076","137","8","99.998336248161309","0.49966859403729141","9","784","1.1992046256894993","0","1000.23659154385","123822080","0.49966859403729141","9","1054.6005345751073","0","0"
"11/28/2016 23:11:00.427","697064","1400","33360","15728","1016","1712","318144","1048568","1256.3982377919167","817328128","7060615168","10651525120","19.103014123408382","487.87697850254494","4.2006627915348274","695.2096919990139","13.202083059109457","13.202083059109457","2.3003629572690723","0","392949760","220495872","0","255868","226366","12275204","123686912","251469824","189718528","0","0","20398080","27635712","123686912","66.287363438147722","798172","779","0","215740416","5210112","66646016","369086464","165855232","1200","1048576","84.343434343434339","4","7","0","92.72727272727272","3","1","0","81.156716417910445","657","72","0","91.940298507462686","1958","45","6","94.027777777777771","451","12","0","89.391226499552374","3073","137","6","99.997801684141351","0.70011046525580456","9","779","2.3003629572690723","0","1256.3982377919167","123686912","0.70011046525580456","9","1317.2078324884208","0","0"
