(PDH-CSV 4.0) (,Memory Manager\Database Cache Memory (MB),Memory Manager\Stolen Server Memory (MB),Memory Manager\Free Memory (MB),Memory Manager\Total Server Memory (MB),Memory Manager\Connection Memory (MB),Memory Manager\Lock Memory (MB),Memory Manager\Optimizer Memory (MB),Memory Manager\SQL Cache Memory (MB),Plan Cache(_Total)\Cache Memory (MB),Memory Manager\Reserved Server Memory (MB),Memory Manager\Granted Workspace Memory (MB),Buffer Manager\Page life expectancy,Buffer Manager\Lazy writes/sec,Buffer Manager\Buffer cache hit ratio,Plan Cache(_Total)\Cache Hit Ratio
11/28/2016 22:43:50.427,700.3203125,291.7578125,31.9140625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,11,1.4979565110702064,99.9981936725,87.9173989455
11/28/2016 22:44:00.424,698.6484375,291.6796875,33.6640625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,10,2.4007233918297541,99.9984789689,87.9280070237
11/28/2016 22:44:10.418,700.1796875,291.8203125,31.9921875,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,9,1.200802134780351,99.9982548812,87.9385964912
11/28/2016 22:44:20.415,699.7421875,291.9296875,32.3203125,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,11,0.80018077442435476,99.9983508546,87.949167397
11/28/2016 22:44:30.427,698.65625,291.796875,33.5390625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,11,3.8953108529560843,99.998652664,87.9597197898
11/28/2016 22:44:40.420,699.8515625,291.484375,32.65625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,9,5.0036279093577374,99.9989586983,87.9702537183
11/28/2016 22:44:50.416,699.9609375,291.8046875,32.2265625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,8,0.10004366269226626,99.998705615,87.9912663755
11/28/2016 22:45:00.425,699.7265625,291.9375,32.328125,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,10,1.3986803023459629,99.9986606101,88.0017452007
11/28/2016 22:45:10.421,699.3125,290.671875,34.0078125,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.5546875,0.0,0.0,10,0.70028843882752034,99.299719888,88.0122057541
11/28/2016 22:45:20.418,700.765625,291.0703125,32.15625,1023.9921875,1.390625,15.265625,0.9921875,1.6484375,7.5546875,0.0,0.0,14,0.30010631958677714,99.5224830879,87.9843273835
11/28/2016 22:45:30.425,700.1875,291.8515625,31.953125,1023.9921875,1.390625,15.265625,0.9921875,1.6484375,8.34375,0.0,0.0,13,0.49962959880975838,98.9909718534,87.852494577
11/28/2016 22:45:40.425,694.2734375,296.3359375,33.3828125,1023.9921875,1.3828125,15.265625,0.9921875,1.6484375,12.421875,0.0,0.0,13,0.49999403350195071,99.9815968153,87.4946831136
11/28/2016 22:45:50.420,693.390625,298.625,31.9765625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,13.2421875,0.0,0.0,13,12.706576039116456,99.9926918183,87.4111250523
11/28/2016 22:46:00.420,600.96875,300.9921875,122.03125,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,14.8359375,0.0,0.0,4,9.199491633621399,99.997332019,87.271248475
11/28/2016 22:46:10.419,689.453125,302.5859375,31.953125,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,17.2265625,0.0,0.0,6,1.0001370574048942,99.9979477581,87.0703125
11/28/2016 22:46:20.420,687.5703125,304.5078125,31.9140625,1023.9921875,1.3671875,15.265625,0.9921875,1.65625,19.6171875,0.0,0.0,7,2.69967414916727,99.9982344131,86.8846298384
11/28/2016 22:46:30.423,686.046875,305.9453125,32.0,1023.9921875,1.34375,15.265625,0.9921875,1.6640625,21.140625,0.0,0.0,8,5.4986493422371741,99.9915398337,86.8353502017
11/28/2016 22:46:40.420,684.1640625,306.7578125,33.0703125,1023.9921875,1.34375,15.265625,0.9921875,1.6640625,21.140625,0.0,0.0,9,11.202649697921773,99.9985640746,86.8449981678
11/28/2016 22:46:50.421,685.5859375,306.4765625,31.9296875,1023.9921875,1.34375,15.265625,0.9921875,1.6640625,21.140625,0.0,0.0,8,1.7998565058262006,99.9988053282,86.864251738
11/28/2016 22:47:00.419,684.453125,306.3984375,33.140625,1023.9921875,1.34375,15.265625,0.9921875,1.6640625,21.140625,0.0,0.0,8,2.3005735623795238,99.9897958308,86.873857404
11/28/2016 22:47:10.414,684.4375,306.6015625,32.953125,1023.9921875,1.34375,15.265625,0.9921875,1.6640625,21.140625,0.0,0.0,8,1.8008490389099829,99.9988789636,86.8517165814
11/28/2016 22:47:20.417,684.9609375,306.625,32.40625,1023.9921875,1.3671875,15.265625,0.9921875,1.6640625,21.3671875,0.0,0.0,12,0.59982574980987347,99.9983642773,86.8
11/28/2016 22:47:30.427,683.8046875,307.5546875,32.6328125,1023.9921875,1.3671875,15.265625,0.9921875,1.6640625,22.2421875,0.0,0.0,8,1.4985293687213488,99.9977473073,86.750448833
11/28/2016 22:47:40.422,681.3984375,309.984375,32.609375,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,10,6.4027557821802779,99.9980645935,87.9692832765
11/28/2016 22:47:50.420,680.71875,309.953125,33.3203125,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,8,4.9012011787183836,99.9985153389,87.9897785349
11/28/2016 22:48:00.428,681.203125,309.609375,33.1796875,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.3988746309203024,99.9982240571,88.0
11/28/2016 22:48:10.423,682.0625,309.6171875,32.3125,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.8015156527915273,99.9988192402,88.0102040816
11/28/2016 22:48:20.423,682.09375,309.7265625,32.171875,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,8,0.39999976048195141,99.9986820625,88.0203908241
11/28/2016 22:48:30.426,681.9140625,309.96875,32.109375,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,8,3.0988886278411476,99.9970685584,88.0305602716
11/28/2016 22:48:40.424,682.5,309.5859375,31.90625,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.2002989418316505,99.9989425609,88.0407124682
11/28/2016 22:48:50.421,681.3046875,310.0,32.6875,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.100567631866447,99.9987462522,88.0609652837
11/28/2016 22:49:00.421,680.6640625,310.3125,33.015625,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.4001109704874706,99.9987962294,88.0710659898
11/28/2016 22:49:10.420,682.203125,309.6171875,32.171875,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,10,2.5001144179441557,99.9987845765,88.0811496196
11/28/2016 22:49:20.421,681.9453125,310.0625,31.984375,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.399859479483025,99.9988251561,88.0912162162
11/28/2016 22:49:30.420,681.671875,310.140625,32.1796875,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.3001907621207005,99.9982878706,88.1012658228
11/28/2016 22:49:40.424,682.046875,309.640625,32.3046875,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.8989326892893277,99.9984347593,88.1112984823
11/28/2016 22:49:50.417,681.28125,309.984375,32.7265625,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.7017021220138719,99.9966626112,88.1313131313
11/28/2016 22:50:00.425,681.609375,309.6171875,32.765625,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,10,0.99918416572077196,99.9985232369,88.1412952061
11/28/2016 22:50:10.423,681.4140625,310.2578125,32.3203125,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.1004564711754847,99.9951216906,88.1512605042
11/28/2016 22:50:20.421,681.6875,309.9375,32.3671875,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,9,4.601126456103148,99.9991942559,88.161209068
11/28/2016 22:50:30.417,681.9375,309.9921875,32.0625,1023.9921875,1.359375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,10,3.0012414315953135,99.9981100539,88.1711409396
11/28/2016 22:50:40.427,682.1171875,309.953125,31.921875,1023.9921875,1.34375,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,10,1.8979891126873052,99.9989028208,88.1810561609
11/28/2016 22:50:50.424,682.0859375,309.6015625,32.3046875,1023.9921875,1.3671875,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,10,2.1007246427968607,99.9978070326,88.2744282744
11/28/2016 22:51:00.416,682.34375,309.6875,31.9609375,1023.9921875,1.3671875,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,11,3.602698294323885,99.9979432248,88.2841711674
11/28/2016 22:51:10.424,681.8984375,310.140625,31.953125,1023.9921875,1.3671875,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,11,3.4973973262037341,99.9956414838,88.2938978829
11/28/2016 22:51:20.415,682.015625,310.0078125,31.96875,1023.9921875,1.3671875,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,10,3.4031432861667024,99.9968452268,88.3036084612
11/28/2016 22:51:30.427,681.9296875,310.0625,32.0,1023.9921875,1.3671875,15.265625,0.9921875,1.671875,24.0078125,0.0,0.0,11,1.198484175949764,99.9985804442,88.3133029424
11/28/2016 22:51:40.424,681.484375,310.1640625,32.34375,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,9,3.0008175785812381,99.9986846419,88.3229813665
11/28/2016 22:51:50.421,681.828125,310.1875,31.9765625,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,10,2.0007165871352499,99.9986752905,88.3422902026
11/28/2016 22:52:00.419,681.1328125,310.3671875,32.4921875,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.4002085915399751,99.9990287198,88.3519206939
11/28/2016 22:52:10.420,681.875,310.125,31.9921875,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,10,1.4999103785029526,99.9975913094,88.3615352868
11/28/2016 22:52:20.428,681.2265625,309.8828125,32.8828125,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,11,2.4980951443147217,99.9987489872,88.3711340206
11/28/2016 22:52:30.426,680.1953125,308.9453125,34.8515625,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,23.9609375,0.0,0.0,11,2.4004144722547895,99.515503876,88.3807169345
11/28/2016 22:52:40.416,682.6328125,309.34375,32.015625,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,23.9609375,0.0,0.0,11,0.70071056265517861,99.3756161683,88.3902840675
11/28/2016 22:52:50.428,682.453125,309.3125,32.2265625,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,23.9609375,0.0,0.0,8,0.099877295026005827,99.2898913952,88.4093711467
11/28/2016 22:53:00.418,681.7421875,308.8359375,33.4140625,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.1021648991410928,99.9921358403,88.3654240066
11/28/2016 22:53:10.420,681.015625,311.0,31.9765625,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,10,16.896155410233394,99.9968666771,88.3749488334
11/28/2016 22:53:20.425,437.2265625,311.6015625,275.1640625,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,2,5.497141425421936,99.9992484697,88.3844580777
11/28/2016 22:53:30.423,681.71875,310.2734375,32.0,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,11,1.1002935650982251,99.9987358156,88.3939517777
11/28/2016 22:53:40.426,682.3203125,309.828125,31.84375,1023.9921875,1.3671875,15.296875,0.9921875,1.671875,24.0078125,0.0,0.0,10,1.8994037825756365,99.9989612721,88.4034299714
11/28/2016 22:53:50.427,681.640625,310.3515625,32.0,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,5,9.8983023210464456,99.9982637103,88.4223399918
11/28/2016 22:54:00.416,681.0703125,310.5546875,32.3671875,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,6.1068566827833788,99.9987422762,88.4317718941
11/28/2016 22:54:10.426,681.8515625,309.9921875,32.1484375,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,7,2.1979267529156505,99.9986346923,88.4411884412
11/28/2016 22:54:20.418,681.8359375,310.1171875,32.0390625,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,0.8006154189112733,99.9969526611,88.4411884412
11/28/2016 22:54:30.423,680.8984375,310.9140625,32.1796875,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.2993372789513769,99.9978564451,88.4505896706
11/28/2016 22:54:40.423,679.6640625,310.4375,33.890625,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,7,1.9000989860495625,99.9988945258,88.4599756197
11/28/2016 22:54:50.429,680.3828125,310.859375,32.75,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,7,0.59961927949488603,99.9985031509,88.4787018256
11/28/2016 22:55:00.423,681.2890625,310.5625,32.140625,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,7,3.9024771597388601,99.9988233122,88.4880421565
11/28/2016 22:55:10.414,681.796875,310.2265625,31.96875,1023.9921875,1.3671875,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.401955033208854,99.9985893424,88.4973673552
11/28/2016 22:55:20.415,681.3671875,310.375,32.25,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.2998285476960434,99.9836966268,88.5066774585
11/28/2016 22:55:30.429,679.609375,311.125,33.2578125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.3967758713680212,99.9987596248,88.515972503
11/28/2016 22:55:40.427,680.3359375,310.8828125,32.7734375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,6.8008362779514133,99.9987097149,88.5252525253
11/28/2016 22:55:50.416,680.0703125,310.5,33.421875,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.401597911072868,99.9989837502,88.5437676482
11/28/2016 22:56:00.423,681.546875,309.859375,32.5859375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.8978312375778748,99.9982923706,88.5530028214
11/28/2016 22:56:10.424,680.3359375,310.8671875,32.7890625,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.7998414479355,99.9977728899,88.5622231172
11/28/2016 22:56:20.429,681.0703125,310.9765625,31.9453125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.7987100705115964,99.9986481822,88.5714285714
11/28/2016 22:56:30.413,680.9140625,310.078125,33.0,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,3.8059020100785581,99.9974851016,88.5806192199
11/28/2016 22:56:40.424,681.3515625,310.65625,31.984375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.896928523017182,99.9986159648,88.5897950984
11/28/2016 22:56:50.414,680.7265625,310.625,32.640625,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,0.50047272506520835,99.9989133919,88.6081026875
11/28/2016 22:57:00.422,679.8203125,310.53125,33.640625,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.59794633491564,99.9982648909,88.6172344689
11/28/2016 22:57:10.425,681.3203125,310.3359375,32.3359375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,3.3989240741414566,99.9978365451,88.6263516219
11/28/2016 22:57:20.421,681.5390625,310.1875,32.265625,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,1.5006734980825878,99.9987935891,88.6354541817
11/28/2016 22:57:30.427,681.3359375,310.6875,31.96875,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,11,1.2991351238372129,99.9984256679,88.6445421831
11/28/2016 22:57:40.422,681.65625,310.3515625,31.984375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,1.2006821418610796,99.9984652617,88.6536156612
11/28/2016 22:57:50.419,681.8515625,310.0390625,32.1015625,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,1.200383368652874,99.9980531291,88.3848454636
11/28/2016 22:58:00.423,681.6015625,310.28125,32.109375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.2993952713143531,99.4475138122,88.3964143426
11/28/2016 22:58:10.425,681.5546875,309.9375,32.5,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,0.69987445510831459,99.9986149872,88.407960199
11/28/2016 22:58:20.414,682.234375,309.765625,31.9921875,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.9020289158834409,99.9985343,88.4194831014
11/28/2016 22:58:30.426,681.5625,310.3046875,32.125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.297310271806936,99.9987272683,88.4309831182
11/28/2016 22:58:40.424,681.375,309.7890625,32.828125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.0004762413248098,99.9985018418,88.4424603175
11/28/2016 22:58:50.427,681.3984375,310.0703125,32.5234375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,3.5988195454075713,99.9988844909,88.4653465347
11/28/2016 22:59:00.415,681.2109375,309.9609375,32.8203125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,4.7054238540815607,99.9980732122,88.4767556874
11/28/2016 22:59:10.424,682.25,309.75,31.9921875,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.3988479680677279,99.9982623772,88.4881422925
11/28/2016 22:59:20.424,681.71875,310.1796875,32.09375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,1.5998928398950365,99.9990041671,88.4995064166
11/28/2016 22:59:30.422,682.296875,309.6953125,32.0,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,0.60013298772894508,99.9988026142,88.5108481262
11/28/2016 22:59:40.418,682.1015625,309.890625,32.0,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,23.984375,0.0,0.0,11,0.80031896004920988,20.0359258801,88.5221674877
11/28/2016 22:59:50.419,682.4453125,308.859375,32.6875,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,23.984375,0.0,0.0,10,0.69990615139240842,99.9976915849,88.5447394297
11/28/2016 23:00:00.419,682.84375,309.015625,32.1328125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,23.9609375,0.0,0.0,11,0.30001987704973254,99.556630391,88.5559921415
11/28/2016 23:00:10.414,682.8359375,309.0703125,32.0859375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,23.9609375,0.0,0.0,8,0.3001343528597844,99.4231561599,88.5672227674
11/28/2016 23:00:20.426,683.1015625,308.890625,32.0,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,23.9609375,0.0,0.0,9,0,99.3739130435,88.5784313725
11/28/2016 23:00:30.418,682.9296875,308.6171875,32.4453125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,23.9609375,0.0,0.0,8,0,99.5024875622,88.5896180215
11/28/2016 23:00:40.425,682.234375,308.875,32.8828125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,23.9609375,0.0,0.0,11,0.19986563508239102,99.3390950686,88.6007827789
11/28/2016 23:00:50.415,682.8984375,308.6015625,32.4921875,1023.9921875,1.34375,15.359375,0.9921875,1.671875,23.9609375,0.0,0.0,15,0,99.9371957921,88.7167070218
11/28/2016 23:01:00.422,682.0,308.8125,33.1796875,1023.9921875,1.34375,15.359375,0.9921875,1.671875,23.9609375,0.0,0.0,24,0,93.1034482759,88.7276245767
11/28/2016 23:01:10.422,683.2421875,308.7265625,32.0234375,1023.9921875,1.34375,15.359375,0.9921875,1.671875,23.984375,0.0,0.0,26,0.79998323407793415,100.0,88.7065637066
11/28/2016 23:01:20.423,683.0234375,309.5,31.46875,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,26,0,100.0,88.6856042369
11/28/2016 23:01:30.427,683.2265625,310.2421875,30.5234375,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,28,0,100.0,88.6964886965
11/28/2016 23:01:40.421,680.0,310.703125,33.2890625,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,1,27.516973704528077,99.9984289992,88.7073522345
11/28/2016 23:01:50.420,681.6484375,310.2421875,32.1015625,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,4,14.401603376419041,99.9988301978,88.7290167866
11/28/2016 23:02:00.419,682.28125,309.7421875,31.96875,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,7,1.300139354644867,99.9988423458,88.7398179205
11/28/2016 23:02:10.420,681.0625,310.3125,32.6171875,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.5997895062146306,99.9986223497,88.7505983724
11/28/2016 23:02:20.414,682.0078125,309.515625,32.46875,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.0005323129904524,99.9993589587,88.7613582018
11/28/2016 23:02:30.428,681.390625,310.5546875,32.046875,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,11,1.8974370287936653,99.9982101645,88.7720974677
11/28/2016 23:02:40.420,681.6640625,310.34375,31.984375,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.1008224055991911,99.998493799,88.7828162291
11/28/2016 23:02:50.424,680.734375,309.7734375,33.484375,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,3.798688021747584,99.9990519008,88.8041924726
11/28/2016 23:03:00.421,682.1953125,309.796875,32.0,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,1.100318137926225,99.9986344767,88.8148500714
11/28/2016 23:03:10.421,680.8125,310.40625,32.7734375,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.1999516021688013,99.9983816344,88.825487399
11/28/2016 23:03:20.428,681.5546875,309.9921875,32.4453125,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.4989996953308686,99.9989270784,88.8361045131
11/28/2016 23:03:30.421,680.6015625,310.1953125,33.1953125,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,1.1008108616649677,99.9986471365,88.8467014713
11/28/2016 23:03:40.423,681.8046875,310.046875,32.140625,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,3.0992669483190656,99.9974895044,88.857278331
11/28/2016 23:03:50.426,681.7734375,310.1875,32.03125,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,0.49985998523356256,99.9987690222,88.878371983
11/28/2016 23:04:00.420,681.875,309.640625,32.4765625,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,2.6016336245578913,99.998275834,88.8888888889
11/28/2016 23:04:10.420,680.9609375,310.4140625,32.6171875,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,1.2999554083747744,99.9986828092,88.8993859235
11/28/2016 23:04:20.428,681.7578125,310.0390625,32.1953125,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.4988480543343454,99.9985023839,88.909863143
11/28/2016 23:04:30.418,681.5234375,310.15625,32.3125,1023.9921875,1.3515625,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.4024479408190809,99.9981143461,88.9203206035
11/28/2016 23:04:40.422,681.3359375,310.140625,32.515625,1023.9921875,1.34375,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,0.19990465735279614,99.9986734523,88.9307583608
11/28/2016 23:04:50.426,682.0859375,310.0234375,31.8828125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,11,1.8993711350657394,99.998727647,88.9515749882
11/28/2016 23:05:00.422,682.0625,309.953125,31.9765625,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.0003774691238643,99.9986203208,88.961953969
11/28/2016 23:05:10.430,681.703125,310.3046875,31.984375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,11,4.9960852341957356,99.9986318652,88.9723134679
11/28/2016 23:05:20.425,682.015625,309.9921875,31.984375,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,8,2.2009971211413357,99.9987341085,88.9826535396
11/28/2016 23:05:30.420,681.4375,310.3515625,32.203125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,6.703595184316355,99.9985939577,88.9929742389
11/28/2016 23:05:40.420,681.796875,310.2421875,31.953125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,0.79998494485411265,99.998655216,89.00327562
11/28/2016 23:05:50.415,681.21875,310.2265625,32.546875,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,2.3012413567504284,99.9985554903,89.0238206446
11/28/2016 23:06:00.417,682.5078125,309.6015625,31.8828125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,12,2.4992994986963386,99.9980441033,89.0340643957
11/28/2016 23:06:10.415,682.3125,309.7265625,31.953125,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,11,3.2006412160105846,99.9987526873,89.0442890443
11/28/2016 23:06:20.424,681.0703125,309.5078125,33.4140625,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,2.3979307061070547,99.9984996414,89.0544946437
11/28/2016 23:06:30.424,680.4765625,310.546875,32.96875,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,10,3.1000924182832592,99.9989549547,89.0646812471
11/28/2016 23:06:40.426,681.3203125,310.375,32.296875,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,12,2.1993650323983132,99.9990668839,89.0748489075
11/28/2016 23:06:50.418,682.1484375,309.9296875,31.9140625,1023.9921875,1.3203125,15.359375,0.9921875,1.671875,24.0078125,0.0,0.0,9,1.8015216440796997,99.9988079399,89.0951276102
